Date,Open,High,Low,Close,Adj Close,Volume
2019-06-24,98.309998,98.889999,97.849998,98.309998,98.309998,3636240
2019-06-25,98.160004,98.250000,96.220001,96.360001,96.360001,4868660
2019-06-26,96.959999,97.440002,96.480003,96.849998,96.849998,4274650
2019-06-27,96.449997,97.349998,95.730003,97.070000,97.070000,4567370
2019-06-28,97.620003,97.879997,97.110001,97.110001,97.110001,3172580
2019-07-01,98.599998,98.709999,97.430000,97.449997,97.449997,3408390
2019-07-02,97.699997,97.900002,96.230003,96.769997,96.769997,6646900
2019-07-03,99.379997,100.199997,99.370003,100.000000,100.000000,4635970
2019-07-04,100.000000,100.000000,100.000000,100.000000,100.000000,0
2019-07-05,99.489998,100.410004,98.900002,100.269997,100.269997,4040790
2019-07-08,100.480003,100.910004,100.199997,100.559998,100.559998,1696060
2019-07-10,101.800003,102.800003,101.559998,101.959999,101.959999,3795230
2019-07-11,101.959999,101.959999,101.000000,101.209999,101.209999,3255790
2019-07-12,101.650002,101.800003,100.050003,100.050003,100.050003,3267220
2019-07-15,100.800003,100.800003,99.699997,100.040001,100.040001,2894550
2019-07-16,100.370003,100.620003,99.529999,99.900002,99.900002,4863910
2019-07-17,100.160004,100.629997,99.910004,100.010002,100.010002,3360650
2019-07-18,100.209999,100.949997,100.120003,100.699997,100.699997,2699210
2019-07-19,100.650002,100.790001,99.559998,99.599998,99.599998,2632590
2019-07-22,100.000000,100.480003,99.750000,100.000000,100.000000,1711710
2019-07-23,100.410004,100.589996,99.680000,100.099998,100.099998,3282880
2019-07-24,100.120003,100.769997,100.070000,100.389999,100.389999,4363000
2019-07-25,100.349998,100.650002,98.599998,98.800003,98.800003,7070060
2019-07-26,99.379997,99.550003,98.449997,99.150002,99.150002,3616660
2019-07-29,99.150002,99.559998,98.720001,99.559998,99.559998,2292520
2019-07-30,99.430000,99.790001,98.820000,99.120003,99.120003,4129760
2019-07-31,99.410004,99.500000,97.220001,97.980003,97.980003,5662870
2019-08-01,98.580002,100.250000,98.120003,98.430000,98.430000,6346650
2019-08-02,98.510002,99.410004,97.930000,98.779999,98.779999,4350500
2019-08-05,97.099998,97.360001,95.930000,96.470001,96.470001,9810050
2019-08-06,97.300003,98.449997,97.300003,98.440002,98.440002,4316730
2019-08-07,97.150002,99.050003,96.709999,99.050003,99.050003,5353270
2019-08-08,99.550003,100.500000,99.320000,100.360001,100.360001,8405500
2019-08-09,100.000000,101.050003,99.709999,100.239998,100.239998,3063290
2019-08-12,99.000000,99.000000,97.849998,98.160004,98.160004,6750230
2019-08-13,98.129997,100.000000,97.650002,99.519997,99.519997,5021090
2019-08-14,98.489998,98.489998,96.300003,96.650002,96.650002,9200210
2019-08-15,97.220001,97.239998,94.510002,95.379997,95.379997,9932420
2019-08-16,96.720001,96.980003,95.410004,96.150002,96.150002,6125370
2019-08-19,96.720001,97.260002,95.230003,95.769997,95.769997,4908840
2019-08-20,95.830002,96.040001,94.239998,95.540001,95.540001,5675540
2019-08-21,96.370003,97.639999,95.800003,97.529999,97.529999,4271060
2019-08-22,97.550003,97.849998,96.349998,96.349998,96.349998,4478200
2019-08-23,95.599998,96.379997,93.419998,94.019997,94.019997,10614120
2019-08-26,94.550003,95.000000,92.419998,92.650002,92.650002,4165080
2019-08-27,93.190002,94.349998,92.260002,93.650002,93.650002,5934710
2019-08-28,93.040001,94.760002,92.949997,94.580002,94.580002,3075390
2019-08-29,95.029999,97.000000,94.879997,96.860001,96.860001,5921790
2019-08-30,97.529999,97.830002,97.000000,97.610001,97.610001,4619310
2019-09-02,97.519997,97.900002,96.760002,96.760002,96.760002,2844060
2019-09-03,96.690002,97.739998,95.669998,95.900002,95.900002,5865740
2019-09-04,97.300003,97.370003,96.660004,97.370003,97.370003,2863010
2019-09-05,98.019997,99.419998,98.019997,98.440002,98.440002,4245770
2019-09-06,99.059998,99.349998,98.629997,99.129997,99.129997,3412310
2019-09-09,99.500000,100.400002,98.989998,99.330002,99.330002,3298700
2019-09-10,99.370003,99.779999,98.430000,99.190002,99.190002,3154680
2019-09-11,99.800003,100.300003,99.360001,99.750000,99.750000,3095480
2019-09-12,100.300003,100.790001,99.800003,100.360001,100.360001,3261040
2019-09-13,100.790001,100.809998,99.360001,99.580002,99.580002,5235630
2019-09-16,99.879997,100.169998,98.919998,99.800003,99.800003,4731520
2019-09-17,99.480003,100.760002,99.129997,100.760002,100.760002,2764480
2019-09-18,100.550003,100.839996,99.769997,100.629997,100.629997,3784050
2019-09-19,101.449997,102.120003,100.360001,100.440002,100.440002,3289800
2019-09-20,100.650002,101.160004,100.000000,100.760002,100.760002,4142160
2019-09-23,100.480003,100.820000,100.180000,100.779999,100.779999,2435110
2019-09-24,100.910004,100.989998,99.629997,100.000000,100.000000,6302320
2019-09-25,99.800003,100.550003,99.209999,100.449997,100.449997,3248450
2019-09-26,100.930000,101.449997,100.480003,101.430000,101.430000,2976760
2019-09-27,101.400002,101.739998,100.620003,101.239998,101.239998,4069100
2019-09-30,101.250000,101.339996,100.779999,101.010002,101.010002,3637500
2019-10-01,101.000000,101.300003,100.000000,100.059998,100.059998,5845310
2019-10-02,99.160004,99.239998,97.150002,97.150002,97.150002,8510310
2019-10-03,97.599998,97.809998,96.099998,97.720001,97.720001,4835000
2019-10-04,97.800003,98.800003,97.269997,98.690002,98.690002,2559040
2019-10-07,98.550003,98.669998,96.800003,96.800003,96.800003,3226020
2019-10-08,96.989998,97.599998,96.110001,96.150002,96.150002,5096280
2019-10-09,97.160004,97.830002,96.470001,97.500000,97.500000,3607750
2019-10-10,97.800003,98.699997,97.419998,98.080002,98.080002,1864620
2019-10-11,98.860001,100.599998,98.860001,99.970001,99.970001,5559780
2019-10-14,99.650002,100.449997,99.570000,100.349998,100.349998,2798360
2019-10-15,100.339996,101.209999,100.169998,100.580002,100.580002,4433830
2019-10-16,100.550003,101.480003,99.669998,101.400002,101.400002,4424830
2019-10-17,101.320000,102.000000,100.889999,101.050003,101.050003,5182150
2019-10-18,101.059998,101.610001,100.650002,100.750000,100.750000,5200300
2019-10-21,101.449997,102.000000,100.790001,102.000000,102.000000,3570080
2019-10-22,102.000000,103.449997,101.949997,103.239998,103.239998,6987630
2019-10-23,103.239998,103.989998,103.019997,103.400002,103.400002,5740380
2019-10-24,103.660004,103.800003,102.620003,103.000000,103.000000,5028050
2019-10-25,103.300003,104.129997,102.970001,103.370003,103.370003,6562060
2019-10-28,103.379997,104.419998,103.290001,103.949997,103.949997,4300150
2019-10-29,103.900002,104.040001,103.290001,103.500000,103.500000,4060810
2019-10-30,103.449997,104.349998,102.559998,104.290001,104.290001,4396530
2019-10-31,103.870003,103.870003,102.360001,103.230003,103.230003,5383940
2019-11-01,103.849998,104.449997,103.620003,104.269997,104.269997,4154010
2019-11-04,104.449997,105.290001,104.349998,104.629997,104.629997,4609990
2019-11-05,104.959999,105.279999,104.190002,104.669998,104.669998,4664780
2019-11-06,104.949997,105.599998,103.239998,104.349998,104.349998,7805360
2019-11-07,104.760002,105.629997,104.529999,105.309998,105.309998,4598140
2019-11-08,104.500000,104.900002,103.110001,103.400002,103.400002,4693780
2019-11-11,103.080002,104.339996,102.809998,104.239998,104.239998,5342860
2019-11-12,103.900002,103.980003,102.239998,102.449997,102.449997,6981450
2019-11-13,102.330002,102.820000,101.309998,102.370003,102.370003,6110390
2019-11-14,102.279999,102.809998,101.849998,102.550003,102.550003,3167590
2019-11-18,103.949997,103.949997,102.000000,102.000000,102.000000,4149950
2019-11-19,102.669998,102.970001,101.430000,101.959999,101.959999,4799720
2019-11-21,102.050003,103.500000,102.040001,103.500000,103.500000,3130050
2019-11-22,103.570000,104.599998,103.209999,104.599998,104.599998,6062500
2019-11-25,104.790001,104.870003,104.059998,104.250000,104.250000,2800260
2019-11-26,104.129997,104.129997,102.459999,103.440002,103.440002,7627410
2019-11-27,103.300003,104.000000,102.290001,103.680000,103.680000,3266080
2019-11-28,103.459999,104.379997,103.199997,104.379997,104.379997,2597560
2019-11-29,104.379997,104.699997,103.699997,104.349998,104.349998,2358810
2019-12-02,104.599998,105.250000,104.550003,104.809998,104.809998,4392120
2019-12-03,105.150002,105.290001,104.099998,105.000000,105.000000,2966310
2019-12-04,105.300003,106.190002,105.099998,106.099998,106.099998,5532730
2019-12-05,106.199997,106.989998,105.870003,106.440002,106.440002,4201120
2019-12-06,106.500000,107.320000,106.500000,106.930000,106.930000,3256520
2019-12-09,106.959999,107.290001,106.709999,106.769997,106.769997,3922240
2019-12-10,106.639999,107.070000,106.010002,106.580002,106.580002,4519050
2019-12-11,106.820000,107.000000,106.400002,106.750000,106.750000,4106850
2019-12-12,107.209999,108.279999,107.209999,107.849998,107.849998,6395020
2019-12-13,108.349998,108.650002,107.589996,108.309998,108.309998,5027740
2019-12-16,108.550003,109.010002,107.720001,107.720001,107.720001,4549820
2019-12-17,108.489998,108.559998,107.750000,108.410004,108.410004,5621000
2019-12-18,108.349998,110.160004,108.150002,110.160004,110.160004,5850810
2019-12-19,109.980003,110.820000,109.449997,110.820000,110.820000,4799050
2019-12-20,110.820000,110.860001,110.279999,110.839996,110.839996,4031320
2019-12-23,110.800003,111.669998,110.690002,111.669998,111.669998,6090570
2019-12-26,111.610001,112.980003,111.400002,112.809998,112.809998,4068930
2019-12-27,113.000000,113.839996,111.769997,112.169998,112.169998,7706740
2019-12-30,112.779999,112.820000,111.230003,111.230003,111.230003,3279050
2020-01-02,112.449997,114.239998,112.129997,114.239998,114.239998,5684380
2020-01-03,112.930000,114.500000,112.800003,113.800003,113.800003,6602450
2020-01-06,113.000000,113.449997,112.019997,112.589996,112.589996,6771940
2020-01-07,112.900002,112.900002,111.589996,112.239998,112.239998,6096900
2020-01-08,112.650002,113.099998,111.400002,111.949997,111.949997,6472610
2020-01-09,111.949997,112.550003,111.180000,111.660004,111.660004,5500010
2020-01-10,112.400002,112.510002,110.699997,111.279999,111.279999,6103030
2020-01-13,111.500000,113.080002,111.500000,113.080002,113.080002,5051680
2020-01-14,112.750000,113.400002,112.300003,113.320000,113.320000,4378140
2020-01-15,113.000000,113.050003,111.900002,112.180000,112.180000,3710740
2020-01-16,112.699997,112.889999,111.629997,112.349998,112.349998,4737610
2020-01-17,112.650002,114.300003,112.639999,114.099998,114.099998,6314730
2020-01-20,113.790001,114.410004,113.500000,114.410004,114.410004,4476830
2020-01-21,113.870003,114.199997,112.650002,112.650002,112.650002,4252920
2020-01-22,113.300003,114.099998,113.150002,114.099998,114.099998,6471590
2020-01-23,113.500000,115.209999,112.599998,115.209999,115.209999,5041350
2020-01-24,115.209999,115.260002,113.709999,114.000000,114.000000,3877390
2020-01-27,111.699997,111.699997,110.199997,110.290001,110.290001,8060600
2020-01-28,111.379997,112.529999,111.099998,112.300003,112.300003,6187440
2020-01-29,112.660004,112.809998,110.860001,110.879997,110.879997,4915650
2020-01-30,109.980003,111.220001,108.660004,111.190002,111.190002,8214790
2020-01-31,109.000000,110.209999,108.900002,108.900002,108.900002,6028890
2020-02-03,109.699997,111.110001,109.300003,110.419998,110.419998,5201070
2020-02-04,112.110001,113.000000,111.199997,111.209999,111.209999,4624730
2020-02-05,112.760002,113.400002,111.769997,111.769997,111.769997,5399560
2020-02-06,112.599998,113.080002,110.449997,110.949997,110.949997,8568090
2020-02-07,110.120003,110.949997,109.349998,109.349998,109.349998,5856080
2020-02-10,109.300003,109.949997,108.000000,108.790001,108.790001,8601110
2020-02-11,109.800003,111.309998,109.389999,111.300003,111.300003,5563510
2020-02-12,112.050003,113.300003,111.320000,112.449997,112.449997,5121470
2020-02-13,111.389999,111.680000,110.519997,110.900002,110.900002,5415220
2020-02-14,111.230003,111.320000,109.900002,110.080002,110.080002,5081200
2020-02-17,110.709999,111.440002,110.430000,110.800003,110.800003,5174010
2020-02-18,110.150002,111.139999,109.309998,111.139999,111.139999,5605850
2020-02-19,111.000000,112.199997,110.430000,112.080002,112.080002,7221480
2020-02-20,111.959999,112.199997,110.120003,110.199997,110.199997,4374160
2020-02-21,108.800003,109.500000,108.500000,109.449997,109.449997,5453000
2020-02-26,104.400002,104.419998,101.150002,101.900002,101.900002,13641900
2020-02-27,100.080002,102.800003,99.199997,99.199997,99.199997,16405500
2020-02-28,98.940002,100.599998,96.260002,100.599998,100.599998,19480640
2020-03-02,100.849998,103.379997,99.900002,102.989998,102.989998,9062780
2020-03-03,102.959999,105.269997,100.500000,101.750000,101.750000,14633620
2020-03-04,103.989998,103.989998,101.099998,103.099998,103.099998,8364790
2020-03-05,102.000000,102.099998,96.769997,98.790001,98.790001,10128930
2020-03-06,94.820000,95.839996,93.320000,94.400002,94.400002,25135520
2020-03-09,88.349998,88.349998,82.699997,82.699997,82.699997,28728360
2020-03-10,86.620003,88.809998,83.930000,88.629997,88.629997,21817040
2020-03-11,85.989998,87.099998,77.400002,82.059998,82.059998,18988140
2020-03-12,70.589996,72.639999,66.300003,70.099998,70.099998,22828730
2020-03-13,79.970001,79.970001,70.000000,79.489998,79.489998,34289940
2020-03-16,69.010002,73.699997,68.339996,68.400002,68.400002,31237700
2020-03-17,71.000000,74.500000,68.110001,71.000000,71.000000,25633030
2020-03-18,66.800003,68.000000,60.880001,65.010002,65.010002,37160660
2020-03-19,62.900002,67.540001,59.099998,65.000000,65.000000,28398250
2020-03-20,68.570000,69.750000,63.570000,64.769997,64.769997,28912530
2020-03-23,65.349998,66.300003,59.910000,61.139999,61.139999,25349860
2020-03-24,66.019997,68.980003,65.949997,67.400002,67.400002,17055640
2020-03-25,67.889999,73.980003,66.089996,71.730003,71.730003,25556950
2020-03-26,71.760002,75.959999,71.760002,74.570000,74.570000,27526870
2020-03-27,71.150002,73.040001,70.220001,70.220001,70.220001,15518420
2020-03-30,71.019997,72.480003,70.540001,71.970001,71.970001,8998140
2020-03-31,71.510002,72.760002,69.349998,69.349998,69.349998,14177570
2020-04-01,67.769997,68.980003,67.010002,68.180000,68.180000,14579010
2020-04-02,69.330002,71.300003,68.480003,69.629997,69.629997,11802180
2020-04-03,69.870003,69.870003,65.300003,66.900002,66.900002,16872000
2020-04-06,70.790001,72.550003,70.010002,71.570000,71.570000,13834440
2020-04-07,76.470001,77.000000,73.510002,73.510002,73.510002,14291910
2020-04-08,73.709999,76.230003,73.320000,75.730003,75.730003,11585850
2020-04-09,76.279999,77.510002,74.589996,74.870003,74.870003,19179430
2020-04-13,74.519997,75.959999,73.550003,75.959999,75.959999,13037200
2020-04-14,77.449997,78.739998,76.849998,76.849998,76.849998,10698170
2020-04-15,75.199997,77.089996,74.699997,76.050003,76.050003,11223580
2020-04-16,76.940002,77.230003,74.599998,74.930000,74.930000,11462550
2020-04-17,76.459999,76.930000,74.849998,76.000000,76.000000,7119750
2020-04-20,74.160004,77.239998,74.120003,75.660004,75.660004,9135960
2020-04-22,76.000000,78.250000,75.989998,77.699997,77.699997,11503000
2020-04-23,78.360001,78.730003,75.650002,76.650002,76.650002,12990450
2020-04-24,75.400002,75.500000,69.099998,72.410004,72.410004,45899510
2020-04-27,74.279999,75.800003,73.500000,75.290001,75.290001,30097830
2020-04-28,77.709999,78.489998,77.129997,78.300003,78.300003,12579600
2020-04-29,79.690002,80.550003,79.040001,80.180000,80.180000,12813290
2020-04-30,78.580002,79.050003,77.209999,77.209999,77.209999,12515780
2020-05-04,75.169998,76.300003,74.769997,76.099998,76.099998,10111650
2020-05-05,77.000000,78.139999,76.199997,76.540001,76.540001,11236200
2020-05-06,76.820000,77.059998,75.150002,76.199997,76.199997,6296420
2020-05-07,77.080002,77.209999,75.169998,75.400002,75.400002,12412860
2020-05-08,76.940002,77.580002,76.500000,77.430000,77.430000,10911150
2020-05-11,76.699997,77.790001,76.029999,76.139999,76.139999,13427870
2020-05-12,76.779999,77.379997,75.000000,75.000000,75.000000,14461750
2020-05-13,75.690002,76.129997,74.300003,75.150002,75.150002,15018840
2020-05-14,74.239998,76.250000,72.849998,76.250000,76.250000,17683140
2020-05-15,75.699997,76.660004,74.480003,74.559998,74.559998,13103190
2020-05-18,77.239998,78.489998,76.910004,78.029999,78.029999,14219290
2020-05-19,78.339996,79.180000,77.620003,77.650002,77.650002,14897670
2020-05-20,78.309998,79.269997,77.849998,78.449997,78.449997,13551440
2020-05-21,78.589996,80.300003,78.459999,79.970001,79.970001,12578810
2020-05-22,78.980003,79.940002,78.610001,79.940002,79.940002,13108470
2020-05-25,81.699997,82.730003,81.629997,82.599998,82.599998,13440220
2020-05-26,83.980003,84.139999,82.190002,82.449997,82.449997,14439170
2020-05-27,83.440002,85.000000,82.709999,84.680000,84.680000,9844800
2020-05-28,84.230003,84.860001,83.470001,83.650002,83.650002,12827420
2020-05-29,83.589996,84.180000,82.150002,84.150002,84.150002,12938580
2020-06-01,83.599998,85.739998,83.480003,85.330002,85.330002,7400780
2020-06-02,86.000000,87.779999,85.989998,87.779999,87.779999,10279210
2020-06-03,89.199997,90.279999,88.870003,89.370003,89.370003,13179190
2020-06-04,89.070000,90.699997,88.849998,90.309998,90.309998,11939330
2020-06-05,93.070000,93.760002,91.050003,91.050003,91.050003,15475370
2020-06-08,92.470001,94.120003,92.099998,93.949997,93.949997,12583470
2020-06-09,92.389999,93.760002,91.930000,92.949997,92.949997,14753040
2020-06-10,93.949997,94.120003,91.050003,91.169998,91.169998,16071080
2020-06-12,88.519997,89.900002,87.370003,89.250000,89.250000,15687630
2020-06-15,87.250000,89.739998,86.709999,89.070000,89.070000,18428930
2020-06-16,91.400002,91.690002,89.370003,90.000000,90.000000,12224860
2020-06-17,90.540001,93.000000,90.000000,91.949997,91.949997,10722010
2020-06-18,91.239998,93.580002,91.150002,92.629997,92.629997,9706410
2020-06-19,93.800003,94.000000,92.290001,92.639999,92.639999,12980500
2020-06-22,93.220001,93.300003,91.330002,91.750000,91.750000,8425380
2020-06-23,93.099998,93.809998,92.139999,92.260002,92.260002,8226990
2020-06-24,92.050003,92.370003,89.760002,90.769997,90.769997,9841040
2020-06-25,90.790001,92.750000,90.610001,92.389999,92.389999,8739510
2020-06-26,91.870003,92.440002,90.019997,90.220001,90.220001,7314530
2020-06-29,91.150002,92.300003,90.349998,92.300003,92.300003,8953540
2020-06-30,91.779999,92.739998,91.260002,91.620003,91.620003,8847600
2020-07-01,91.879997,93.349998,91.879997,92.680000,92.680000,7999480
2020-07-02,93.800003,94.419998,92.500000,92.500000,92.500000,7040720
2020-07-03,92.440002,93.209999,92.290001,93.190002,93.190002,6147190
2020-07-06,94.769997,95.620003,94.510002,95.309998,95.309998,7592660
2020-07-07,94.910004,95.300003,93.650002,94.099998,94.099998,8578060
2020-07-08,94.940002,96.300003,94.809998,96.099998,96.099998,7350220
2020-07-09,96.279999,96.459999,95.180000,95.410004,95.410004,8092520
2020-07-10,95.449997,96.419998,95.000000,96.339996,96.339996,8967590
2020-07-13,96.889999,97.150002,95.050003,95.050003,95.050003,7746240
2020-07-14,95.099998,96.870003,94.620003,96.599998,96.599998,9503620
2020-07-15,97.699997,98.339996,96.930000,98.029999,98.029999,13982380
2020-07-16,97.550003,97.800003,96.459999,96.820000,96.820000,6110460
2020-07-17,97.419998,99.250000,97.419998,99.129997,99.129997,5621400
2020-07-20,99.120003,100.599998,98.879997,100.500000,100.500000,8563550
2020-07-21,101.230003,101.360001,99.849998,100.290001,100.290001,5261760
2020-07-22,100.570000,101.150002,99.389999,100.379997,100.379997,6524500
